county_desc,precinct_abbrv,precinct_desc,reg_total,reg_active,reg_inactive,party_dem,party_rep,party_unaf,party_lib,party_other,race_white,race_black,race_asian,race_aian,eth_hispanic,gender_male,gender_female,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75plus,total_votes_g2024,total_votes_g2020,total_votes_g2018,turnout_rate_g2024,turnout_rate_g2020,turnout_rate_g2018,pop_total,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two_more,pop_hispanic,pop_white_nonhisp,vap_total,vap_white,vap_black,vap_aian,vap_asian,vap_hispanic,vap_white_nonhisp,pop_nonwhite,pct_white,pct_black,pct_hispanic,pct_asian,pct_nonwhite,vap_pct,pop_18_24,est_vap_youth,pop_25_34,pop_35_44,pop_45_54,pop_55_64,pop_65_74,pop_75plus,pct_18_24,pct_65plus,tv_18_24_p2026,tv_25_34_p2026,tv_35_44_p2026,tv_45_54_p2026,tv_55_64_p2026,tv_65_74_p2026,tv_75plus_p2026,tv_total_p2026,tv_18_24_g2025,tv_25_34_g2025,tv_35_44_g2025,tv_45_54_g2025,tv_55_64_g2025,tv_65_74_g2025,tv_75plus_g2025,tv_total_g2025,tv_18_24_g2024,tv_25_34_g2024,tv_35_44_g2024,tv_45_54_g2024,tv_55_64_g2024,tv_65_74_g2024,tv_75plus_g2024,tv_total_g2024,tv_18_24_g2018,tv_25_34_g2018,tv_35_44_g2018,tv_45_54_g2018,tv_55_64_g2018,tv_65_74_g2018,tv_75plus_g2018,tv_total_g2018,v_trump_2024,v_harris_2024,v_stein_gov_2024,v_robinson_gov_2024,two_pty_2024,precinct_rep_pct,precinct_dem_pct,precinct_margin,competitiveness,winner_2024,youth_dem_pct_raw,youth_rep_pct_raw,youth_dem_pct,youth_rep_pct,overall_turnout_2024,youth_turnout_2024,youth_share_2024,youth_turnout_gap,youth_turnout_2018
CATAWBA,32,SOUTH NEWTON,3252.0,2819,433,525,1071,1205,16,2,2331,287,110,4,228,1407,1524,373,563,539,423,549,451,354,2318,2094,1267,0.8223,0.7428,0.4495,4837.0,3174.0,527.0,28.0,303.0,1.0,431.0,373.0,698.0,3084.0,3775.0,2597.0,441.0,18.0,208.0,443.0,2542.0,1663.0,0.6562,0.109,0.1443,0.0626,0.3438,0.7804,377.71027552943764,321.0,658.2327527659485,515.7026162772852,440.3429077187633,626.5973331291548,437.1254693437304,262.21637825308153,0.0954,0.1766,28,50,61,87,163,155,131,675,11,33,37,52,109,110,64,416,201,335,362,370,442,369,239,2318,68,151,171,250,305,229,93,1267,1493.0,808.0,944.0,1242.0,2301.0,0.6488483268144285,0.3511516731855715,0.297696653628857,safe,Trump,0.3511516731855715,0.6488483268144285,0.5004606692742286,0.4995393307257714,0.8223,0.5389,0.0867,-0.2834,0.1823
CATAWBA,33,SPRINGS,5160.0,4443,717,607,2168,1641,26,1,3881,243,301,3,306,2205,2508,581,877,740,779,864,761,558,3663,3213,1844,0.8244,0.7232,0.415,7185.0,5074.0,253.0,41.0,742.0,3.0,419.0,653.0,844.0,4954.0,5510.0,4141.0,187.0,30.0,488.0,541.0,4062.0,2111.0,0.7062,0.0352,0.1175,0.1033,0.2938,0.7669,540.8094994717799,460.0,951.8789450252019,604.4304331765313,1057.9234154797543,952.9642867139831,972.4290942723411,574.039363594314,0.0746,0.2133,29,59,64,124,165,231,140,812,3,4,8,8,13,15,8,59,327,512,500,640,690,612,382,3663,120,162,268,408,443,308,135,1844,2727.0,908.0,1179.0,2278.0,3635.0,0.7502063273727648,0.2497936726272352,0.5004126547455297,safe,Trump,0.2497936726272352,0.7502063273727648,0.4599174690508941,0.540082530949106,0.8244,0.5628,0.0893,-0.2616,0.2065
CATAWBA,34,STARTOWN,4648.0,4160,488,555,2029,1550,24,2,3762,216,143,8,160,2074,2218,492,623,630,709,824,771,599,3598,3223,2005,0.8649,0.7748,0.482,6010.0,4833.0,279.0,33.0,350.0,1.0,172.0,342.0,348.0,4772.0,4781.0,3967.0,233.0,23.0,253.0,214.0,3930.0,1177.0,0.8042,0.0464,0.0579,0.0582,0.1958,0.7955,523.0065149967197,445.0,1016.5079283339172,705.1811025986703,836.3569770235126,1092.8115264776973,919.52696171028,725.181883074185,0.0697,0.2193,26,49,76,103,215,285,222,976,3,10,23,28,51,88,57,260,290,396,505,620,706,665,416,3598,83,163,278,425,500,444,112,2005,2648.0,941.0,1246.0,2173.0,3589.0,0.737809974923377,0.26219002507662303,0.47561994984675393,safe,Trump,0.26219002507662303,0.737809974923377,0.4648760100306492,0.5351239899693507,0.8649,0.5894,0.0806,-0.2755,0.1687
CATAWBA,35,SWEETWATER,3885.0,3192,693,539,1346,1286,20,1,2858,325,130,8,278,1724,1847,473,810,544,518,602,504,434,2437,2159,1238,0.7635,0.6764,0.3878,5131.0,3408.0,466.0,57.0,346.0,5.0,523.0,326.0,816.0,3291.0,4010.0,2866.0,325.0,37.0,255.0,487.0,2806.0,1723.0,0.6642,0.0908,0.159,0.0674,0.3358,0.7815,1349.4162765998208,1147.0,1483.2370734212134,1001.4962524326525,1411.2170347536169,946.858431507605,803.4633581841741,593.0599853297101,0.14,0.1449,23,39,41,48,115,138,130,534,11,12,9,22,19,30,16,119,261,378,300,367,475,367,289,2437,64,128,169,276,285,228,88,1238,1567.0,810.0,961.0,1299.0,2377.0,0.659234328986117,0.34076567101388305,0.31846865797223395,safe,Trump,0.34076567101388305,0.659234328986117,0.49630626840555325,0.5036937315944467,0.7635,0.5518,0.1071,-0.2117,0.1353
CATAWBA,36,VIEWMONT #1,2530.0,2256,274,415,934,898,9,0,2122,122,30,2,112,1128,1259,255,333,297,375,453,431,386,1999,1792,1286,0.8861,0.7943,0.57,3092.0,2471.0,170.0,8.0,67.0,2.0,110.0,264.0,290.0,2423.0,2448.0,2036.0,135.0,8.0,50.0,174.0,2009.0,621.0,0.7992,0.055,0.0938,0.0217,0.2008,0.7917,322.55694771804593,274.0,422.0728313586749,249.45738718977242,365.9253722531091,411.7730670540417,434.8971987023306,230.57557481715205,0.1075,0.2217,9,18,27,59,115,173,167,568,13,15,43,84,122,143,126,546,170,191,239,342,395,382,280,1999,53,91,188,293,297,272,92,1286,1167.0,855.0,1018.0,859.0,2022.0,0.5771513353115727,0.4228486646884273,0.1543026706231454,lean,Trump,0.4228486646884273,0.5771513353115727,0.529139465875371,0.4708605341246291,0.8861,0.6667,0.085,-0.2194,0.2078
CATAWBA,37,VIEWMONT #2,2786.0,2280,506,463,834,968,14,1,1989,326,43,6,201,1100,1441,269,477,412,329,378,384,537,1911,1694,1089,0.8382,0.743,0.4776,4097.0,2687.0,508.0,26.0,104.0,0.0,388.0,384.0,668.0,2589.0,3312.0,2330.0,414.0,15.0,72.0,430.0,2263.0,1410.0,0.6558,0.124,0.163,0.0254,0.3442,0.8084,960.6708773753066,817.0,584.4471616447767,455.7139002624522,292.01882148730533,530.8472695712901,290.3713360629885,310.8666306911622,0.2193,0.1372,9,24,35,51,71,109,182,481,3,18,42,38,58,104,132,395,164,289,236,240,284,331,367,1911,61,103,108,164,203,284,166,1089,1077.0,892.0,1022.0,839.0,1969.0,0.5469781615033011,0.45302183849669886,0.09395632300660228,competitive,Trump,0.45302183849669886,0.5469781615033011,0.5412087353986795,0.45879126460132047,0.8382,0.6097,0.0858,-0.2285,0.2268
CATAWBA,38,FALLING CREEK,3429.0,3033,396,500,1273,1246,14,0,2861,138,73,0,131,1440,1753,302,488,497,448,580,557,557,2623,2302,1599,0.8648,0.759,0.5272,3675.0,3155.0,151.0,14.0,118.0,0.0,86.0,151.0,174.0,3122.0,3026.0,2641.0,130.0,8.0,90.0,120.0,2620.0,520.0,0.8585,0.0411,0.0473,0.0321,0.1415,0.8234,296.4130689782572,252.0,241.8790215215929,269.04583927111736,683.5986344401557,358.8481064978201,374.003058491696,309.08123724201573,0.0986,0.2273,17,39,59,77,159,212,178,741,10,24,58,58,101,129,119,499,222,298,341,386,526,429,421,2623,80,141,214,300,393,309,162,1599,1630.0,982.0,1198.0,1270.0,2612.0,0.6240428790199081,0.3759571209800919,0.2480857580398162,safe,Trump,0.3759571209800919,0.6240428790199081,0.5103828483920367,0.48961715160796326,0.8648,0.7351,0.0846,-0.1297,0.2649
CATAWBA,39,NORTHWEST,2551.0,2284,267,284,1124,864,12,0,2237,52,48,6,70,1167,1238,265,304,298,400,448,455,381,2026,1820,1307,0.887,0.7968,0.5722,2939.0,2537.0,81.0,8.0,98.0,0.0,45.0,170.0,149.0,2495.0,2334.0,2035.0,68.0,7.0,82.0,85.0,2021.0,402.0,0.8632,0.0276,0.0507,0.0333,0.1368,0.7941,218.1540266335253,185.0,287.6282613107518,339.56977698108386,541.6068349552734,428.02374425018536,415.4024366235545,200.32252593840815,0.0734,0.2071,15,23,42,72,108,186,153,599,11,17,51,51,92,134,100,456,169,186,246,371,385,399,270,2026,50,80,203,287,307,278,102,1307,1316.0,710.0,915.0,992.0,2026.0,0.6495557749259625,0.3504442250740375,0.299111549851925,safe,Trump,0.3504442250740375,0.6495557749259625,0.500177690029615,0.499822309970385,0.887,0.6377,0.0834,-0.2493,0.1887
CATAWBA,40,WEST NEWTON,1685.0,1454,231,275,524,646,7,2,1187,193,56,0,94,722,818,179,257,241,228,284,253,243,1182,1121,711,0.8129,0.771,0.489,2262.0,1608.0,292.0,19.0,80.0,0.0,131.0,132.0,255.0,1547.0,1833.0,1339.0,251.0,13.0,59.0,178.0,1304.0,654.0,0.7109,0.1291,0.1127,0.0354,0.2891,0.8103,114.93119869614888,98.0,254.53177639843972,338.8740902501791,236.4225171171991,164.9228902103708,225.81596040609725,35.08176147383836,0.0688,0.1561,11,19,36,50,90,102,96,404,12,25,29,65,89,86,68,374,102,144,153,185,219,210,169,1182,29,66,89,156,156,158,57,711,689.0,476.0,538.0,571.0,1165.0,0.5914163090128756,0.40858369098712444,0.18283261802575113,lean,Trump,0.40858369098712444,0.5914163090128756,0.5234334763948498,0.4765665236051502,0.8129,0.5698,0.0863,-0.2431,0.162
CATAWBA,41,LAKE NORMAN,5006.0,4502,504,534,2304,1633,26,5,4145,209,39,7,121,2171,2258,416,670,624,704,1085,924,583,3792,3201,1992,0.8423,0.711,0.4425,4554.0,4173.0,86.0,11.0,25.0,5.0,48.0,206.0,170.0,4130.0,3783.0,3493.0,66.0,10.0,20.0,132.0,3461.0,381.0,0.9163,0.0189,0.0373,0.0055,0.0837,0.8307,325.0,276.0,376.4533393105063,649.447084127889,771.5165856411458,1007.5447653202893,845.950527614065,586.9855942655607,0.0583,0.257,19,17,52,68,207,286,182,831,0,1,0,0,0,0,0,1,288,413,438,664,895,691,403,3792,76,135,238,474,547,402,120,1992,2599.0,956.0,1285.0,1978.0,3555.0,0.7310829817158931,0.2689170182841069,0.46216596343178623,safe,Trump,0.2689170182841069,0.7310829817158931,0.46756680731364275,0.5324331926863572,0.8423,0.6923,0.0759,-0.15,0.1827
CHATHAM,15,BYNUM,2468.0,2274,194,821,416,1024,10,3,1842,231,51,3,76,1060,1142,209,303,298,383,492,512,271,2054,1881,1446,0.9033,0.8272,0.6359,2779.0,2188.0,256.0,10.0,48.0,4.0,89.0,184.0,188.0,2148.0,2305.0,1823.0,233.0,10.0,41.0,133.0,1794.0,591.0,0.7873,0.0921,0.0677,0.0173,0.2127,0.8294,131.37229935781644,112.0,417.6606095504715,390.3870369175189,245.01942013298202,338.2122728786325,397.56493086109623,173.42604805676444,0.053,0.2304,32,37,52,97,164,243,148,773,0,0,0,2,1,0,2,5,158,201,260,361,450,451,173,2054,72,117,211,317,419,257,53,1446,720.0,1304.0,1421.0,510.0,2024.0,0.3557312252964427,0.6442687747035574,-0.2885375494071147,safe,Harris,0.6442687747035574,0.3557312252964427,0.6177075098814229,0.3822924901185771,0.9033,0.756,0.0769,-0.1473,0.3445
CHATHAM,21,HADLEY,1666.0,1552,114,400,438,704,9,1,1452,28,5,1,30,725,784,112,181,222,233,375,322,221,1395,1320,1013,0.8988,0.8505,0.6527,1948.0,1698.0,62.0,10.0,13.0,1.0,34.0,130.0,99.0,1673.0,1568.0,1390.0,46.0,10.0,6.0,70.0,1370.0,250.0,0.8717,0.0318,0.0508,0.0067,0.1283,0.8049,84.43897258359598,72.0,231.71708950231874,281.8903987308561,417.220530059084,682.7592548796697,354.5535227661409,142.29627774004666,0.0328,0.1933,7,20,35,49,107,144,119,481,0,0,0,0,0,0,0,0,90,119,179,242,320,285,160,1395,49,88,139,255,237,194,51,1013,739.0,647.0,740.0,596.0,1386.0,0.5331890331890332,0.4668109668109668,0.06637806637806642,competitive,Trump,0.4668109668109668,0.5331890331890332,0.5467243867243867,0.4532756132756133,0.8988,0.8036,0.0645,-0.0952,0.4375
CHATHAM,3,ALBRIGHT,1864.0,1652,212,335,691,617,6,3,1444,138,14,7,82,818,858,181,215,247,233,364,335,289,1480,1370,933,0.8959,0.8293,0.5648,2528.0,2000.0,177.0,16.0,9.0,3.0,170.0,153.0,290.0,1955.0,2038.0,1676.0,147.0,10.0,8.0,166.0,1651.0,528.0,0.7911,0.07,0.1147,0.0036,0.2089,0.8062,218.5802979817895,186.0,314.38038644559,173.8492590991464,305.1466645398602,293.52229075590776,525.4617565578178,416.26312643704216,0.0796,0.3431,12,11,21,29,51,90,77,291,0,0,0,0,0,2,0,2,130,131,179,231,312,292,205,1480,52,74,85,226,227,189,80,933,1081.0,397.0,495.0,895.0,1478.0,0.7313937753721245,0.26860622462787553,0.46278755074424893,safe,Trump,0.26860622462787553,0.7313937753721245,0.4674424898511502,0.5325575101488498,0.8959,0.7182,0.0878,-0.1777,0.2873
CHATHAM,30,HICKORY MOUNTAIN,1905.0,1748,157,472,561,709,5,1,1461,210,14,4,62,832,900,178,214,262,257,373,364,257,1581,1458,1060,0.9045,0.8341,0.6064,2370.0,1809.0,290.0,16.0,8.0,1.0,82.0,164.0,150.0,1786.0,1913.0,1497.0,227.0,10.0,5.0,97.0,1487.0,561.0,0.7633,0.1224,0.0633,0.0034,0.2367,0.8072,113.92460579976985,97.0,218.1806034325413,416.5723773607617,374.9915875310533,333.31557469266465,240.8793493651786,358.6406766845204,0.0461,0.2426,9,22,36,38,71,153,91,420,0,1,0,0,1,0,0,2,131,147,225,231,343,336,168,1581,43,108,149,206,288,208,58,1060,920.0,638.0,742.0,728.0,1558.0,0.5905006418485238,0.40949935815147626,0.18100128369704754,lean,Trump,0.40949935815147626,0.5905006418485238,0.5237997432605905,0.4762002567394095,0.9045,0.736,0.0829,-0.1685,0.2416
CHATHAM,42,JORDAN LAKE,2627.0,2442,185,503,760,1171,7,1,1933,115,126,8,56,1109,1153,219,278,284,417,579,544,306,2209,1928,1386,0.9046,0.7895,0.5676,2486.0,2103.0,128.0,11.0,63.0,1.0,57.0,123.0,97.0,2087.0,2062.0,1765.0,105.0,9.0,51.0,65.0,1754.0,383.0,0.8459,0.0515,0.039,0.0253,0.1541,0.8294,153.4433977920827,130.0,133.8184574710401,288.1324223551921,389.7076537363919,354.02253858493134,589.1373217497403,221.42062101036683,0.0569,0.3008,10,17,34,42,118,194,97,512,2,1,10,7,36,52,13,121,175,171,264,392,556,440,211,2209,66,110,165,353,399,223,70,1386,1195.0,975.0,1156.0,882.0,2170.0,0.5506912442396313,0.44930875576036866,0.10138248847926268,lean,Trump,0.44930875576036866,0.5506912442396313,0.5397235023041475,0.46027649769585255,0.9046,0.7991,0.0792,-0.1055,0.3014
CHATHAM,75,EAST WILLIAMS,5061.0,4695,366,1273,1169,2232,21,0,3699,254,288,11,96,1995,2417,258,337,364,468,790,1032,1812,4307,3887,2944,0.9174,0.8279,0.6271,5166.0,4212.0,292.0,8.0,368.0,0.0,42.0,244.0,151.0,4182.0,4547.0,3768.0,260.0,7.0,314.0,101.0,3744.0,954.0,0.8153,0.0565,0.0292,0.0712,0.1847,0.8802,250.99471256090987,213.0,244.33781708865075,368.139531580742,864.9894251218197,1022.0475632804622,1139.0483304909699,1311.2121300326273,0.0429,0.4183,30,27,48,91,193,368,728,1485,15,14,62,59,144,353,622,1269,180,206,350,427,763,1002,1379,4307,78,106,261,381,626,1022,470,2944,1830.0,2479.0,2806.0,1250.0,4309.0,0.42469250406126713,0.5753074959387329,-0.15061499187746574,lean,Harris,0.5753074959387329,0.42469250406126713,0.5901229983754932,0.40987700162450685,0.9174,0.6977,0.0418,-0.2197,0.3023
CHATHAM,78,WEST WILLIAMS,6193.0,5724,469,2072,1091,2532,27,2,4960,204,180,17,146,2474,3040,397,405,515,670,944,1171,2091,5163,4506,3562,0.902,0.7872,0.6223,6004.0,5077.0,231.0,17.0,162.0,3.0,182.0,332.0,393.0,4991.0,5164.0,4475.0,190.0,12.0,140.0,253.0,4422.0,927.0,0.8456,0.0385,0.0655,0.027,0.1544,0.8601,408.55046451201406,347.0,369.06653652225754,391.3702383968716,482.531104747198,919.6733407789912,1259.688256495252,1367.8209289055549,0.0693,0.4458,35,36,82,115,263,574,1014,2119,0,0,0,0,3,5,4,12,280,254,441,635,865,1174,1514,5163,70,173,299,528,683,1046,763,3562,1615.0,3483.0,3793.0,1099.0,5098.0,0.3167908983915261,0.6832091016084739,-0.36641820321694785,safe,Harris,0.6832091016084739,0.3167908983915261,0.6332836406433896,0.36671635935661046,0.902,0.7053,0.0542,-0.1967,0.1763
CHATHAM,85,WEST SILER CITY,2832.0,2309,523,839,641,812,14,3,1473,576,13,8,468,1161,1387,367,469,382,333,407,485,389,1962,1826,1208,0.8497,0.7908,0.5232,5211.0,2343.0,904.0,58.0,51.0,1.0,1378.0,476.0,1927.0,2168.0,3882.0,1899.0,722.0,40.0,42.0,1227.0,1808.0,2868.0,0.4496,0.1735,0.3698,0.0098,0.5504,0.745,510.06896327248916,434.0,722.4852303870161,591.0716745500182,364.617041665345,486.80599269799626,455.6611156870084,320.64047011711386,0.1099,0.1673,23,25,30,43,76,138,107,442,5,16,25,20,40,43,41,190,216,249,260,244,338,381,274,1962,81,133,136,206,299,240,113,1208,1080.0,916.0,1017.0,888.0,1996.0,0.5410821643286573,0.4589178356713427,0.0821643286573146,competitive,Trump,0.4589178356713427,0.5410821643286573,0.5435671342685371,0.4564328657314629,0.8497,0.5886,0.1101,-0.2611,0.2207
CHATHAM,9,BONLEE,1491.0,1312,179,294,519,494,5,0,1168,132,0,2,60,644,717,141,198,215,204,254,260,219,1202,1121,765,0.9162,0.8544,0.5831,2059.0,1647.0,190.0,9.0,11.0,0.0,75.0,127.0,150.0,1622.0,1654.0,1351.0,155.0,9.0,7.0,108.0,1336.0,412.0,0.7999,0.0923,0.0729,0.0053,0.2001,0.8033,89.63743788079206,76.0,126.51411526358469,336.6118521847017,192.3075183717163,197.61660646070578,201.81945632736864,318.79244332121607,0.0485,0.2816,3,12,15,23,40,87,51,231,0,1,0,0,0,0,0,1,112,127,169,176,250,214,154,1202,56,78,82,161,177,142,69,765,915.0,305.0,382.0,778.0,1220.0,0.75,0.25,0.5,safe,Trump,0.25,0.75,0.45999999999999996,0.54,0.9162,0.7943,0.0932,-0.1219,0.3972
CHATHAM,CRD118,CROSSROADS,1615.0,1473,142,198,715,557,3,0,1413,42,2,1,27,706,781,169,208,222,280,282,230,224,1341,1244,855,0.9104,0.8445,0.5804,2202.0,1959.0,61.0,5.0,3.0,3.0,49.0,122.0,99.0,1944.0,1703.0,1539.0,57.0,5.0,2.0,58.0,1528.0,243.0,0.8896,0.0277,0.045,0.0014,0.1104,0.7734,226.5421671759331,193.0,223.0496644000749,292.79497435544255,378.30233994659665,188.84285099205684,297.96293540072026,192.58979528866416,0.1018,0.2204,11,11,20,36,63,75,81,297,0,0,0,0,0,0,0,0,136,156,195,257,236,208,153,1341,48,90,148,191,172,149,57,855,1218.0,155.0,262.0,1064.0,1373.0,0.8871085214857976,0.11289147851420248,0.7742170429715951,safe,Trump,0.11289147851420248,0.8871085214857976,0.405156591405681,0.5948434085943191,0.9104,0.8047,0.1014,-0.1057,0.284
CHATHAM,ECL109,EAST CHAPEL,6309.0,5716,593,2262,800,2628,23,3,4888,218,210,15,167,2441,3057,415,718,1255,1211,865,962,883,5184,4327,3091,0.9069,0.757,0.5408,6618.0,5373.0,248.0,29.0,261.0,5.0,105.0,597.0,387.0,5311.0,4847.0,4069.0,177.0,22.0,206.0,229.0,4035.0,1245.0,0.8119,0.0375,0.0585,0.0394,0.1881,0.7324,320.38787321067184,272.0,643.5145674857501,1250.5971321931086,1379.4579562708857,689.1488254442845,1082.5576811623666,400.00866494543857,0.0406,0.1877,51,108,290,310,289,457,426,1931,0,4,0,4,0,2,2,12,304,551,1081,995,761,878,614,5184,127,421,712,530,591,551,159,3091,1275.0,3916.0,4229.0,820.0,5191.0,0.245617414756309,0.754382585243691,-0.5087651704873819,safe,Harris,0.754382585243691,0.245617414756309,0.6617530340974764,0.33824696590252357,0.9069,0.7325,0.0586,-0.1744,0.306
CHATHAM,EPP112,EAST PITTSBORO,4316.0,3964,352,1397,778,1765,22,2,3065,502,88,8,195,1676,2114,330,595,702,620,723,738,608,3426,2869,2040,0.8643,0.7238,0.5146,3794.0,2503.0,601.0,22.0,73.0,4.0,281.0,310.0,458.0,2443.0,3032.0,2088.0,470.0,18.0,58.0,319.0,2043.0,1291.0,0.6597,0.1584,0.1207,0.0192,0.3403,0.7992,333.2202923515113,283.0,390.5757848076044,655.7912119882388,876.5432021146073,533.6792865859229,480.6599178442175,361.12386353919834,0.0736,0.1859,36,77,128,142,210,283,231,1107,21,48,141,134,186,203,162,895,263,418,566,550,613,597,419,3426,91,267,333,409,444,355,141,2040,1170.0,1946.0,2100.0,873.0,3116.0,0.3754813863928113,0.6245186136071887,-0.24903722721437743,safe,Harris,0.6245186136071887,0.3754813863928113,0.6098074454428755,0.39019255455712454,0.8643,0.797,0.0768,-0.0673,0.2758
CHATHAM,ESC114,EAST SILER CITY,4077.0,3364,713,1317,859,1175,10,3,1888,964,20,6,758,1692,2025,630,637,488,445,614,657,606,2853,2681,1812,0.8481,0.797,0.5386,8108.0,3060.0,1549.0,144.0,56.0,3.0,2452.0,844.0,3602.0,2639.0,5785.0,2421.0,1184.0,105.0,35.0,2234.0,2205.0,5048.0,0.3774,0.191,0.4443,0.0069,0.6226,0.7135,801.8239486733086,682.0,1166.5250512580988,1227.5340438762819,1179.579103154162,1533.4525809644729,767.5552821421429,492.7387820358273,0.0831,0.1307,29,31,47,57,108,186,185,643,20,17,41,42,73,111,86,390,347,320,356,347,521,553,409,2853,119,183,195,335,418,384,178,1812,1460.0,1425.0,1553.0,1183.0,2885.0,0.5060658578856152,0.49393414211438474,0.012131715771230456,tossup,Trump,0.49393414211438474,0.5060658578856152,0.5575736568457539,0.4424263431542461,0.8481,0.5508,0.1216,-0.2973,0.1889
CHATHAM,GLD118,GOLDSTON,3158.0,2812,346,804,874,1118,16,0,2323,459,12,6,67,1370,1483,247,432,411,411,601,576,480,2560,2398,1706,0.9104,0.8528,0.6067,4073.0,3026.0,678.0,12.0,8.0,0.0,120.0,229.0,229.0,2990.0,3312.0,2506.0,578.0,11.0,6.0,130.0,2492.0,1047.0,0.7429,0.1665,0.0562,0.002,0.2571,0.8132,237.5368280638858,202.0,451.22601286108915,474.85910505261984,517.893806861133,587.8756844159954,619.8101110488759,526.1040347488475,0.0585,0.282,14,25,55,58,130,213,188,683,1,6,7,4,6,23,16,63,203,311,307,387,518,502,332,2560,96,164,189,352,409,369,127,1706,1660.0,901.0,1050.0,1369.0,2561.0,0.648184303006638,0.35181569699336196,0.296368606013276,safe,Trump,0.35181569699336196,0.648184303006638,0.5007262787973448,0.4992737212026552,0.9104,0.8219,0.0793,-0.0885,0.3887
CHATHAM,MON113,MONCURE,2282.0,2028,254,450,678,884,15,1,1626,284,16,9,74,983,990,219,275,289,346,473,389,291,1821,1682,1222,0.8979,0.8294,0.6026,2938.0,2170.0,376.0,16.0,26.0,0.0,165.0,185.0,267.0,2134.0,2350.0,1785.0,308.0,16.0,21.0,170.0,1757.0,768.0,0.7386,0.128,0.0909,0.0088,0.2614,0.7999,257.67517449677297,219.0,219.21605730313078,376.8344560860041,409.4115391964376,754.7937750049565,344.7958705705284,171.10320001955466,0.0815,0.1631,23,17,28,39,92,131,103,433,1,0,0,0,2,0,0,3,156,180,234,309,427,323,192,1821,55,108,175,296,312,211,65,1222,1155.0,681.0,796.0,942.0,1836.0,0.6290849673202614,0.3709150326797386,0.25816993464052285,safe,Trump,0.3709150326797386,0.6290849673202614,0.5083660130718954,0.49163398692810456,0.8979,0.7123,0.0857,-0.1856,0.2511
CHATHAM,NWM117,NORTH WILLIAMS,6575.0,5943,632,2382,960,2586,13,2,4821,423,197,12,286,2682,3098,471,689,628,714,929,1157,1987,5375,4811,3757,0.9044,0.8095,0.6322,7778.0,5520.0,516.0,52.0,307.0,3.0,785.0,595.0,1302.0,5351.0,6420.0,4857.0,430.0,37.0,274.0,765.0,4758.0,2258.0,0.7097,0.0663,0.1674,0.0395,0.2903,0.8254,528.6507895876294,449.0,642.8800049771163,905.2270545938627,867.1467710142393,1304.5417614220175,1112.6139222667566,1369.8730158270005,0.0639,0.2999,40,87,92,152,220,434,944,1969,1,4,2,1,4,3,6,21,358,416,497,642,843,1062,1557,5375,142,231,376,532,693,988,795,3757,1501.0,3848.0,4178.0,950.0,5349.0,0.28061319872873436,0.7193868012712656,-0.4387736025425313,safe,Harris,0.7193868012712656,0.28061319872873436,0.6477547205085062,0.35224527949149376,0.9044,0.7601,0.0666,-0.1443,0.3015
CHATHAM,WCL108,WEST CHAPEL,3951.0,3601,350,1367,539,1674,20,1,3143,204,69,6,94,1665,1831,345,400,549,629,765,787,476,3298,2962,2318,0.9159,0.8225,0.6437,4461.0,3622.0,296.0,19.0,96.0,4.0,127.0,297.0,248.0,3582.0,3544.0,2977.0,229.0,16.0,68.0,151.0,2956.0,839.0,0.8119,0.0664,0.0556,0.0215,0.1881,0.7944,86.62770064218356,74.0,373.3393904495285,394.61296308248103,654.2516333607606,681.7590021406119,642.7370628684198,244.43058132717934,0.0214,0.2194,51,54,136,160,275,354,200,1230,0,2,2,1,0,0,0,5,250,292,437,630,676,702,311,3298,91,228,354,557,575,420,93,2318,984.0,2315.0,2503.0,668.0,3299.0,0.2982722036980903,0.7017277963019096,-0.4034555926038193,safe,Harris,0.7017277963019096,0.2982722036980903,0.6406911185207639,0.3593088814792362,0.9159,0.7246,0.0758,-0.1913,0.2638
CHATHAM,WPP114,WEST PITTSBORO,5796.0,5293,503,1793,1106,2368,23,3,4086,832,73,10,143,2311,2806,450,695,778,819,1064,1114,876,4735,4100,2923,0.8946,0.7746,0.5522,5762.0,4121.0,1059.0,17.0,64.0,1.0,150.0,350.0,335.0,4081.0,4662.0,3411.0,872.0,15.0,54.0,215.0,3393.0,1641.0,0.7152,0.1838,0.0581,0.0111,0.2848,0.8091,534.5240740568439,454.0,375.51262079413624,696.7242675961518,463.8827021757274,1113.93079801972,726.4931763953994,563.515339963037,0.1046,0.2525,33,86,140,169,301,427,334,1490,17,35,97,91,95,115,99,549,351,463,620,777,982,930,612,4735,131,292,411,580,766,527,216,2923,1989.0,2683.0,3021.0,1393.0,4672.0,0.4257277397260274,0.5742722602739726,-0.1485445205479452,lean,Harris,0.5742722602739726,0.4257277397260274,0.5897089041095891,0.41029109589041096,0.8946,0.78,0.0741,-0.1146,0.2911
