GEOID,NAME,STATE,COUNTY,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,C_TOT24,CTOTMOE,C_NHS24,CNHSMOE,C_AMI24,CAMIMOE,C_ASI24,CASIMOE,C_BLA24,CBLAMOE,C_NHP24,CNHPMOE,C_WHT24,CWHTMOE,C_AIW24,CAIWMOE,C_ASW24,CASWMOE,C_BLW24,CBLWMOE,C_AIB24,CAIBMOE,C_2OM24,C2OMMOE,C_HSP24,CHSPMOE,C_AIA24,CAIAMOE,C_ASN24,CASNMOE,C_BLK24,CBLKMOE,CVAP_TOT24,CVAPTOTMOE,CVAP_NHS24,CVAPNHSMOE,CVAP_AMI24,CVAPAMIMOE,CVAP_ASI24,CVAPASIMOE,CVAP_BLA24,CVAPBLAMOE,CVAP_NHP24,CVAPNHPMOE,CVAP_WHT24,CVAPWHTMOE,CVAP_AIW24,CVAPAIWMOE,CVAP_ASW24,CVAPASWMOE,CVAP_BLW24,CVAPBLWMOE,CVAP_AIB24,CVAPAIBMOE,CVAP_2OM24,CVAP2OMMOE,CVAP_HSP24,CVAPHSPMOE,CVAP_AIA24,CVAPAIAMOE,CVAP_ASN24,CVAPASNMOE,CVAP_BLK24,CVAPBLKMOE
370670028082,"Block Group 2, Census Tract 28.08, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,002808,2,1484,412,1470,411,0,14,0,14,272,160,0,14,1176,352,0,14,0,14,22,33,0,14,0,14,14,19,0,24.25,0,19.8,294,163.97,1120,265,1120,265,6,5,0,14,172,105,0,14,935,237,7,8,0,14,0,14,0,14,0,14,0,14,13,16.88,0,19.8,172,106.85
370670028091,"Block Group 1, Census Tract 28.09, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,002809,1,3650,638,3374,599,4,7,42,50,925,276,0,14,2118,577,12,19,29,31,244,245,0,14,0,14,276,207,16,24.62,71,58.83,1169,369.32,2553,356,2443,358,0,14,42,50,565,134,0,14,1629,332,0,14,18,28,189,203,0,14,0,14,110,114,0,24.25,60,57.31,754,243.64
370670029011,"Block Group 1, Census Tract 29.01, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,002901,1,1376,474,1086,421,0,14,0,14,501,247,0,14,539,321,20,30,0,14,26,40,0,14,0,14,290,255,20,35.94,0,19.8,527,250.61,1089,355,959,347,0,14,0,14,484,241,0,14,462,254,13,21,0,14,0,14,0,14,0,14,130,113,13,28.86,0,19.8,484,241.81
370670029012,"Block Group 2, Census Tract 29.01, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,002901,2,1450,441,1336,456,0,14,0,14,23,31,0,14,1305,453,8,17,0,14,0,14,0,14,0,14,114,134,8,26.1,0,19.8,23,36.78,1065,230,980,226,0,14,0,14,28,31,0,14,940,228,12,17,0,14,0,14,0,14,0,14,85,93,12,26.1,0,19.8,28,36.78
370670029013,"Block Group 3, Census Tract 29.01, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,002901,3,2040,860,1884,837,11,21,0,14,623,285,0,14,764,362,0,14,0,14,486,466,0,14,0,14,156,151,11,28.86,0,19.8,1109,546.42,1236,390,1099,351,14,21,0,14,531,261,0,14,554,204,0,14,0,14,0,14,0,14,0,14,137,127,14,28.86,0,19.8,531,261.75
370670029031,"Block Group 1, Census Tract 29.03, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,002903,1,876,400,417,214,0,14,0,14,161,155,0,14,256,149,0,14,0,14,0,14,0,14,0,14,459,391,0,24.25,0,19.8,161,156.26,363,157,298,143,0,14,0,14,98,104,0,14,200,119,0,14,0,14,0,14,0,14,0,14,65,49,0,24.25,0,19.8,98,105.87
370670029032,"Block Group 2, Census Tract 29.03, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,002903,2,1801,685,1716,672,0,14,0,14,566,281,0,14,923,410,27,35,0,14,200,236,0,14,0,14,85,85,27,40.21,0,19.8,766,367.22,1575,608,1507,597,0,14,0,14,563,281,0,14,723,273,25,35,0,14,196,236,0,14,0,14,68,65,25,40.21,0,19.8,759,367.22
370670029033,"Block Group 3, Census Tract 29.03, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,002903,3,1370,396,1225,364,0,14,0,14,174,152,0,14,1000,355,39,42,0,14,12,18,0,14,0,14,145,131,39,46.43,0,19.8,186,153.7,1029,291,908,265,0,14,0,14,115,95,0,14,772,252,16,20,0,14,5,18,0,14,0,14,121,96,16,28.14,0,19.8,120,97.7
370670029041,"Block Group 1, Census Tract 29.04, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,002904,1,1833,252,1817,256,0,14,11,15,201,146,0,14,1595,215,0,14,0,14,10,14,0,14,0,14,16,33,0,24.25,11,20.52,211,147.34,1566,189,1544,193,0,14,12,15,128,82,0,14,1396,168,0,14,0,14,8,14,0,14,0,14,22,33,0,24.25,12,20.52,136,84.36
370670030021,"Block Group 1, Census Tract 30.02, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003002,1,1512,470,1440,417,77,74,0,14,1220,382,0,14,143,115,0,14,0,14,0,14,0,14,0,14,72,100,77,76.6,0,19.8,1220,382.51,1190,372,1118,317,11,17,0,14,965,290,0,14,142,115,0,14,0,14,0,14,0,14,0,14,72,100,11,26.1,0,19.8,965,290.68
370670030022,"Block Group 2, Census Tract 30.02, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003002,2,1465,505,1065,353,0,14,0,14,526,274,0,14,533,272,0,14,0,14,6,20,0,14,0,14,400,427,0,24.25,0,19.8,532,275.09,1090,345,916,292,0,14,0,14,523,274,0,14,384,150,0,14,0,14,9,20,0,14,0,14,174,185,0,24.25,0,19.8,532,275.09
370670030023,"Block Group 3, Census Tract 30.02, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003002,3,1525,448,1478,460,0,14,0,14,154,86,0,14,1218,412,4,7,0,14,102,156,0,14,0,14,47,39,4,21.0,0,19.8,256,178.68,1109,243,1069,250,0,14,0,14,143,81,0,14,855,174,0,14,0,14,71,112,0,14,0,14,40,39,0,24.25,0,19.8,214,138.93
370670030031,"Block Group 1, Census Tract 30.03, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003003,1,1665,342,1513,336,0,14,0,14,518,160,0,14,944,274,0,14,0,14,51,62,0,14,0,14,152,142,0,24.25,0,19.8,569,172.16,1256,276,1209,273,0,14,0,14,359,99,0,14,813,255,0,14,0,14,37,57,0,14,0,14,47,68,0,24.25,0,19.8,396,115.09
370670030032,"Block Group 2, Census Tract 30.03, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003003,2,1931,583,1831,556,0,14,262,282,49,63,0,14,1506,428,0,14,14,22,0,14,0,14,0,14,100,98,0,24.25,276,282.86,49,66.04,1384,346,1311,332,0,14,55,74,51,63,0,14,1193,300,0,14,12,22,0,14,0,14,0,14,73,65,0,24.25,67,77.2,51,66.04
370670030041,"Block Group 1, Census Tract 30.04, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003004,1,1443,377,1328,375,11,14,0,14,246,147,0,14,1071,349,0,14,0,14,0,14,0,14,0,14,115,101,11,24.25,0,19.8,246,148.33,1218,328,1139,324,10,14,0,14,193,96,0,14,936,309,0,14,0,14,0,14,0,14,0,14,79,92,10,24.25,0,19.8,193,98.02
370670030042,"Block Group 2, Census Tract 30.04, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003004,2,2036,353,1829,371,0,14,0,14,185,118,0,14,1636,384,8,11,0,14,0,14,0,14,0,14,207,152,8,22.65,0,19.8,185,119.65,1550,321,1536,316,0,14,0,14,150,75,0,14,1386,328,0,14,0,14,0,14,0,14,0,14,14,17,0,24.25,0,19.8,150,77.57
370670031031,"Block Group 1, Census Tract 31.03, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003103,1,1868,568,1823,573,0,14,43,63,145,151,0,14,1635,548,0,14,0,14,0,14,0,14,0,14,45,58,0,24.25,43,64.54,145,152.29,1297,402,1265,403,0,14,43,63,85,77,0,14,1137,365,0,14,0,14,0,14,0,14,0,14,32,35,0,24.25,43,64.54,85,79.5
370670031032,"Block Group 2, Census Tract 31.03, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003103,2,1888,487,1859,476,0,14,0,14,402,325,0,14,1399,394,14,25,0,14,44,71,0,14,0,14,29,79,14,31.89,0,19.8,446,332.96,1711,425,1685,417,0,14,0,14,401,325,0,14,1230,344,15,25,0,14,39,71,0,14,0,14,26,58,15,31.89,0,19.8,440,332.96
370670031033,"Block Group 3, Census Tract 31.03, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003103,3,1773,677,1703,668,0,14,33,52,121,120,0,14,1520,685,29,39,0,14,0,14,0,14,0,14,70,116,29,43.74,33,53.85,121,121.62,1535,634,1470,618,0,14,32,52,117,120,0,14,1312,635,9,14,0,14,0,14,0,14,0,14,65,116,9,24.25,32,53.85,117,121.62
370670031051,"Block Group 1, Census Tract 31.05, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003105,1,1649,513,1538,482,0,14,0,14,393,220,0,14,1086,414,5,14,0,14,54,61,0,14,0,14,111,82,5,24.25,0,19.8,447,228.73,1309,370,1200,340,4,8,0,14,270,131,0,14,894,320,11,14,0,14,21,38,0,14,0,14,109,82,15,21.35,0,19.8,291,137.12
370670031052,"Block Group 2, Census Tract 31.05, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003105,2,2348,508,2235,504,0,14,35,53,315,279,4,8,1814,357,67,59,0,14,0,14,0,14,0,14,113,76,67,62.23,35,54.82,315,279.7,1782,298,1690,303,0,14,40,53,214,163,0,14,1405,230,31,29,0,14,0,14,0,14,0,14,92,68,31,35.11,40,54.82,214,164.2
370670031061,"Block Group 1, Census Tract 31.06, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003106,1,751,308,646,252,0,14,0,14,21,33,0,14,625,259,0,14,0,14,0,14,0,14,0,14,105,144,0,24.25,0,19.8,21,38.48,520,206,417,127,0,14,0,14,16,33,0,14,401,129,0,14,0,14,0,14,0,14,0,14,103,144,0,24.25,0,19.8,16,38.48
370670031062,"Block Group 2, Census Tract 31.06, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003106,2,1108,248,994,238,0,14,44,65,59,61,0,14,870,196,0,14,0,14,0,14,0,14,21,34,114,108,0,24.25,44,66.49,59,64.13,1012,214,953,215,0,14,29,44,60,61,0,14,841,180,0,14,0,14,0,14,0,14,23,34,59,53,0,24.25,29,46.17,60,64.13
370670031063,"Block Group 3, Census Tract 31.06, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003106,3,1610,624,1469,559,0,14,0,14,114,127,0,14,1330,551,25,27,0,14,0,14,0,14,0,14,141,176,25,33.48,0,19.8,114,128.53,1284,486,1243,469,0,14,0,14,111,127,0,14,1109,459,23,24,0,14,0,14,0,14,0,14,41,50,23,31.11,0,19.8,111,128.53
370670031071,"Block Group 1, Census Tract 31.07, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003107,1,913,271,873,271,0,14,0,14,97,90,4,8,767,271,5,9,0,14,0,14,0,14,0,14,40,32,5,21.75,0,19.8,97,92.15,780,214,757,213,0,14,0,14,100,90,0,14,653,202,4,9,0,14,0,14,0,14,0,14,23,23,4,21.75,0,19.8,100,92.15
370670031072,"Block Group 2, Census Tract 31.07, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003107,2,3026,336,2412,376,0,14,32,45,366,102,0,14,1955,359,16,17,26,46,17,29,0,14,0,14,614,293,16,26.1,58,64.35,383,106.96,2447,271,2058,283,0,14,36,45,324,102,0,14,1657,282,15,14,0,14,17,29,0,14,9,16,389,182,15,24.25,36,47.13,341,106.96
370670031081,"Block Group 1, Census Tract 31.08, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003108,1,2159,444,1888,417,0,14,29,37,221,205,0,14,1606,390,18,30,0,14,14,21,0,14,0,14,271,275,18,35.94,29,39.56,235,206.55,1600,326,1446,277,0,14,11,18,179,143,0,14,1230,270,12,22,0,14,14,21,0,14,0,14,154,210,12,29.6,11,22.8,193,145.21
370670031082,"Block Group 2, Census Tract 31.08, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003108,2,1354,352,910,357,0,14,0,14,24,39,0,14,879,355,7,12,0,14,0,14,0,14,0,14,444,98,7,23.15,0,19.8,24,43.74,1004,326,800,330,0,14,0,14,26,39,0,14,765,328,9,12,0,14,0,14,0,14,0,14,204,56,9,23.15,0,19.8,26,43.74
370670032011,"Block Group 1, Census Tract 32.01, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003201,1,1275,441,1201,397,32,49,37,47,42,77,0,14,1090,401,0,14,0,14,0,14,0,14,0,14,74,115,32,52.85,37,49.04,42,79.5,1033,336,984,311,15,21,38,47,47,77,0,14,884,311,0,14,0,14,0,14,0,14,0,14,49,74,15,28.86,38,49.04,47,79.5
370670032012,"Block Group 2, Census Tract 32.01, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003201,2,932,279,914,273,0,14,0,14,7,5,0,14,791,241,83,87,33,36,0,14,0,14,0,14,18,26,83,89.22,33,38.63,7,20.42,865,255,844,249,0,14,0,14,7,5,0,14,766,231,39,44,32,36,0,14,0,14,0,14,21,26,39,48.25,32,38.63,7,20.42
370670032013,"Block Group 3, Census Tract 32.01, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003201,3,2215,540,2095,542,0,14,6,15,549,433,0,14,1479,461,9,16,10,14,23,39,19,33,0,14,120,138,28,39.26,16,20.52,591,436.0,1635,387,1518,389,0,14,6,15,308,303,0,14,1170,311,7,16,11,14,0,14,16,33,0,14,117,138,23,39.26,17,20.52,324,305.11
370670032014,"Block Group 4, Census Tract 32.01, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003201,4,322,164,294,154,21,28,0,14,0,14,0,14,260,132,13,19,0,14,0,14,0,14,0,14,28,43,34,36.62,0,19.8,0,24.25,306,156,279,144,17,28,0,14,0,14,0,14,262,132,0,14,0,14,0,14,0,14,0,14,27,43,17,34.29,0,19.8,0,24.25
370670032021,"Block Group 1, Census Tract 32.02, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003202,1,1044,267,957,275,0,14,0,14,310,235,0,14,647,176,0,14,0,14,0,14,0,14,0,14,87,93,0,24.25,0,19.8,310,235.83,858,219,841,220,0,14,0,14,231,170,0,14,606,152,0,14,0,14,4,8,0,14,0,14,17,27,0,24.25,0,19.8,235,170.76
370670032022,"Block Group 2, Census Tract 32.02, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003202,2,306,195,227,177,0,14,0,14,98,149,0,14,129,90,0,14,0,14,0,14,0,14,0,14,79,76,0,24.25,0,19.8,98,150.31,241,176,229,177,0,14,0,14,97,149,0,14,132,90,0,14,0,14,0,14,0,14,0,14,12,22,0,24.25,0,19.8,97,150.31
370670032023,"Block Group 3, Census Tract 32.02, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003202,3,2460,469,2163,430,0,14,83,111,658,401,0,14,1422,193,0,14,0,14,0,14,0,14,0,14,297,182,0,24.25,83,111.88,658,401.49,1682,249,1564,225,0,14,26,40,344,186,0,14,1194,148,0,14,0,14,0,14,0,14,0,14,118,103,0,24.25,26,42.38,344,187.05
370670033071,"Block Group 1, Census Tract 33.07, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003307,1,2667,887,2642,887,23,36,24,38,897,493,0,14,1571,775,9,14,11,13,0,14,107,166,0,14,25,33,139,170.43,35,40.16,1004,520.39,2111,773,2087,774,24,36,21,38,611,265,0,14,1415,755,10,14,6,13,0,14,0,14,0,14,24,33,34,41.09,27,40.16,611,265.74
370670033072,"Block Group 2, Census Tract 33.07, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003307,2,1886,484,1716,429,0,14,71,61,435,324,0,14,1210,386,0,14,0,14,0,14,0,14,0,14,170,159,0,24.25,71,62.59,435,324.6,1364,251,1300,238,0,14,68,61,229,148,0,14,1003,245,0,14,0,14,0,14,0,14,0,14,64,68,0,24.25,68,62.59,229,149.32
370670033081,"Block Group 1, Census Tract 33.08, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003308,1,2506,759,2403,759,0,14,0,14,263,197,0,14,2050,694,0,14,18,28,50,71,0,14,22,35,103,105,0,24.25,18,31.3,313,209.87,2017,664,1939,666,0,14,0,14,261,197,0,14,1661,614,0,14,17,28,0,14,0,14,0,14,78,97,0,24.25,17,31.3,261,197.99
370670033082,"Block Group 2, Census Tract 33.08, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003308,2,2869,636,2600,596,0,14,0,14,357,243,0,14,2221,576,0,14,22,36,0,14,0,14,0,14,269,230,0,24.25,22,38.63,357,243.81,2266,487,2104,475,0,14,0,14,298,189,0,14,1779,467,0,14,27,36,0,14,0,14,0,14,162,147,0,24.25,27,38.63,298,190.03
370670033083,"Block Group 3, Census Tract 33.08, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003308,3,187,173,187,173,6,10,13,25,0,14,0,14,168,165,0,14,0,14,0,14,0,14,0,14,0,14,6,22.18,13,28.65,0,24.25,182,173,182,173,0,14,15,25,0,14,0,14,167,165,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,15,28.65,0,24.25
370670033084,"Block Group 4, Census Tract 33.08, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003308,4,2319,664,1768,591,0,14,92,113,600,430,0,14,1000,343,5,9,0,14,67,108,0,14,4,8,551,367,5,21.75,92,113.86,667,443.58,1490,558,1405,530,0,14,63,74,511,427,0,14,793,278,0,14,0,14,38,60,0,14,0,14,85,119,0,24.25,63,75.31,549,431.42
370670033091,"Block Group 1, Census Tract 33.09, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003309,1,384,327,308,213,0,14,0,14,202,200,0,14,102,123,0,14,0,14,4,8,0,14,0,14,76,161,0,24.25,0,19.8,206,200.65,323,232,306,213,0,14,0,14,201,200,0,14,105,123,0,14,0,14,0,14,0,14,0,14,17,34,0,24.25,0,19.8,201,200.98
370670033092,"Block Group 2, Census Tract 33.09, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003309,2,1369,493,983,432,0,14,0,14,629,325,0,14,288,236,0,14,0,14,66,99,0,14,0,14,386,360,0,24.25,0,19.8,695,340.03,1144,480,952,414,0,14,0,14,625,325,0,14,263,205,0,14,0,14,64,99,0,14,0,14,192,289,0,24.25,0,19.8,689,340.03
370670033093,"Block Group 3, Census Tract 33.09, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003309,3,3396,643,2572,781,0,14,21,29,823,602,42,62,1547,566,0,14,0,14,0,14,0,14,139,228,824,531,0,24.25,21,32.2,823,602.33,2229,416,1799,431,0,14,17,29,565,361,44,62,1173,363,0,14,0,14,0,14,0,14,0,14,430,251,0,24.25,17,32.2,565,361.54
370670033101,"Block Group 1, Census Tract 33.10, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003310,1,2906,836,2776,848,0,14,114,158,1434,728,0,14,1078,260,0,14,12,26,91,132,0,14,47,93,130,163,0,24.25,126,160.12,1525,740.0,2073,516,2006,527,0,14,84,108,898,387,0,14,875,217,0,14,12,26,93,132,0,14,44,93,67,61,0,24.25,96,111.09,991,409.13
370670033102,"Block Group 2, Census Tract 33.10, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003310,2,1615,533,1334,552,0,14,47,59,416,349,0,14,642,236,12,24,0,14,80,93,137,174,0,14,281,162,149,176.2,47,60.64,633,400.91,989,295,928,293,0,14,47,59,287,194,0,14,522,170,15,24,0,14,57,79,0,14,0,14,61,42,15,31.11,47,60.64,344,209.94
370670033111,"Block Group 1, Census Tract 33.11, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003311,1,2229,301,2043,400,0,14,22,38,374,387,0,14,1586,244,0,14,0,14,36,41,25,37,0,14,186,190,25,41.96,22,40.5,435,390.92,1560,228,1502,251,0,14,13,23,208,195,0,14,1249,194,0,14,0,14,0,14,32,37,0,14,58,55,32,41.96,13,26.93,240,198.97
370670033121,"Block Group 1, Census Tract 33.12, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003312,1,1846,411,1670,381,0,14,0,14,240,165,0,14,1375,378,22,31,33,36,0,14,0,14,0,14,176,207,22,36.78,33,38.63,240,166.18,1470,319,1404,314,0,14,0,14,179,144,0,14,1196,316,17,23,12,20,0,14,0,14,0,14,66,69,17,30.35,12,24.41,179,145.35
370670033122,"Block Group 2, Census Tract 33.12, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003312,2,2616,578,2425,560,0,14,43,59,294,190,0,14,1997,538,0,14,0,14,91,85,0,14,0,14,191,195,0,24.25,43,60.64,385,208.62,2093,505,1932,489,0,14,20,32,264,163,0,14,1641,475,0,14,0,14,7,16,0,14,0,14,161,172,0,24.25,20,34.93,271,164.38
370670033131,"Block Group 1, Census Tract 33.13, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003313,1,1443,269,1262,191,0,14,0,14,163,86,0,14,1001,176,4,12,0,14,16,18,0,14,78,104,181,153,4,23.15,0,19.8,179,88.97,1166,161,1052,145,0,14,0,14,167,86,0,14,885,133,0,14,0,14,0,14,0,14,0,14,114,111,0,24.25,0,19.8,167,88.25
370670033141,"Block Group 1, Census Tract 33.14, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003314,1,778,207,746,207,0,14,0,14,87,78,0,14,646,197,0,14,13,18,0,14,0,14,0,14,32,39,0,24.25,13,22.8,87,80.47,715,193,686,194,0,14,0,14,87,78,0,14,584,186,0,14,15,18,0,14,0,14,0,14,29,39,0,24.25,15,22.8,87,80.47
370670033142,"Block Group 2, Census Tract 33.14, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003314,2,2366,436,2160,433,0,14,211,151,27,29,0,14,1869,420,5,11,35,41,0,14,0,14,13,34,206,136,5,22.65,246,156.47,27,35.11,1946,338,1740,334,0,14,174,93,27,29,0,14,1521,325,0,14,11,16,0,14,0,14,7,16,206,136,0,24.25,185,94.37,27,35.11
370670033151,"Block Group 1, Census Tract 33.15, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003315,1,1611,368,1431,325,0,14,15,25,260,109,0,14,1115,302,9,22,17,24,15,27,0,14,0,14,180,176,9,29.6,32,34.66,275,113.16,1222,259,1134,227,0,14,14,25,187,74,0,14,908,208,8,22,0,14,17,27,0,14,0,14,88,93,8,29.6,14,28.65,204,80.01
370670033152,"Block Group 2, Census Tract 33.15, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003315,2,1123,408,887,346,0,14,0,14,286,166,0,14,503,317,14,26,11,17,57,78,0,14,16,25,236,197,14,32.68,11,22.02,343,183.95,864,332,805,331,0,14,0,14,289,166,0,14,503,317,0,14,13,17,0,14,0,14,0,14,59,60,0,24.25,13,22.02,289,167.18
370670033153,"Block Group 3, Census Tract 33.15, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003315,3,1132,428,986,404,0,14,0,14,29,27,0,14,921,401,0,14,0,14,0,14,0,14,36,67,146,157,0,24.25,0,19.8,29,33.48,815,219,734,199,0,14,0,14,27,27,0,14,667,191,0,14,0,14,0,14,0,14,40,67,81,87,0,24.25,0,19.8,27,33.48
370670034021,"Block Group 1, Census Tract 34.02, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003402,1,812,212,739,206,23,30,0,14,37,51,0,14,679,196,0,14,0,14,0,14,0,14,0,14,73,101,23,35.94,0,19.8,37,54.71,624,156,601,157,26,30,0,14,19,29,0,14,556,153,0,14,0,14,0,14,0,14,0,14,23,29,26,35.94,0,19.8,19,35.11
370670034022,"Block Group 2, Census Tract 34.02, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003402,2,2259,684,1833,650,0,14,23,28,118,120,0,14,1667,654,0,14,7,19,0,14,0,14,18,27,426,314,0,24.25,30,33.84,118,121.62,1859,659,1547,625,0,14,26,28,116,120,0,14,1382,631,0,14,0,14,0,14,0,14,23,27,312,219,0,24.25,26,31.3,116,121.62
370670034031,"Block Group 1, Census Tract 34.03, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003403,1,1199,588,670,295,11,19,45,84,318,158,0,14,291,214,5,9,0,14,0,14,0,14,0,14,529,520,16,25.26,45,85.16,318,159.24,767,283,570,213,15,19,31,56,249,117,0,14,270,195,0,14,0,14,5,9,0,14,0,14,197,186,15,27.44,31,57.72,254,118.18
370670034032,"Block Group 2, Census Tract 34.03, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003403,2,622,307,283,196,0,14,17,25,77,60,0,14,182,200,7,16,0,14,0,14,0,14,0,14,339,265,7,25.46,17,28.65,77,63.18,421,189,241,135,0,14,15,25,80,60,0,14,134,136,12,16,0,14,0,14,0,14,0,14,180,131,12,25.46,15,28.65,80,63.18
370670034041,"Block Group 1, Census Tract 34.04, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003404,1,1303,481,1013,433,0,14,0,14,708,434,0,14,305,114,0,14,0,14,0,14,0,14,0,14,290,212,0,24.25,0,19.8,708,434.45,937,315,794,315,0,14,0,14,599,315,0,14,195,65,0,14,0,14,0,14,0,14,0,14,143,111,0,24.25,0,19.8,599,315.62
370670034042,"Block Group 2, Census Tract 34.04, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,003404,2,2436,558,1382,385,12,16,0,14,1008,423,0,14,353,257,9,18,0,14,0,14,0,14,0,14,1054,453,21,27.86,0,19.8,1008,423.46,1803,421,1097,297,10,16,0,14,794,322,0,14,280,182,13,18,0,14,0,14,0,14,0,14,706,325,23,27.86,0,19.8,794,322.61
370670035001,"Block Group 1, Census Tract 35, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,000035,1,558,497,558,497,0,14,0,14,469,500,0,14,89,83,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,469,500.39,460,376,460,376,0,14,0,14,372,378,0,14,88,83,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,372,378.52
370670035002,"Block Group 2, Census Tract 35, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,000035,2,146,122,90,80,0,14,0,14,90,80,0,14,0,14,0,14,0,14,0,14,0,14,0,14,56,95,0,24.25,0,19.8,90,82.41,153,122,95,80,0,14,0,14,90,80,0,14,5,9,0,14,0,14,0,14,0,14,0,14,58,95,0,24.25,0,19.8,90,82.41
370670035003,"Block Group 3, Census Tract 35, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,000035,3,1718,1306,1380,1190,0,14,0,14,977,877,0,14,361,580,0,14,0,14,0,14,0,14,42,69,338,386,0,24.25,0,19.8,977,877.22,1093,812,845,674,0,14,0,14,514,371,0,14,331,504,0,14,0,14,0,14,0,14,0,14,248,372,0,24.25,0,19.8,514,371.53
370670035004,"Block Group 4, Census Tract 35, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,000035,4,2365,756,2251,739,0,14,98,147,760,490,0,14,1200,630,50,58,52,58,91,152,0,14,0,14,114,142,50,61.29,150,158.03,851,513.23,1881,562,1881,562,0,14,51,77,758,490,0,14,989,440,52,58,31,50,0,14,0,14,0,14,0,14,52,61.29,82,91.81,758,490.4
370670035005,"Block Group 5, Census Tract 35, Forsyth County, North Carolina",North Carolina,Forsyth County,37,067,000035,5,2832,1336,2751,1325,0,14,0,14,2016,1511,0,14,543,317,0,14,0,14,114,175,0,14,78,133,81,88,0,24.25,0,19.8,2130,1521.16,1959,753,1880,735,0,14,0,14,1216,808,0,14,515,300,0,14,0,14,116,175,0,14,33,59,79,88,0,24.25,0,19.8,1332,826.85
